custom_id,task_name,how,slug,category_name,named_source,source_real,votes,confidence
cn-all-remaining-0346-54ee7ce2,开普敦太阳辐射递归多步预测,原文点名,,,open-meteo,yes,1/1,1.0
cn-all-remaining-0348-e08b7fe5,东京地面气压递归多步预测,原文点名,,,open-meteo,yes,1/1,1.0
cn-all-remaining-0349-c13fb8d4,上海相对湿度递归多步预测,原文点名,,,open-meteo,yes,1/1,1.0
cn-all-remaining-0352-61295765,希腊逐小时电力负荷预测管道,原文点名,,,open power system data,yes,1/1,1.0
cn-all-remaining-0361-cf4b6cfb,海洋重力异常延拓与断裂识别,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0372-39b7fe89,起跑预备姿势多定义状态集合、出口条件化评优与部分可识别性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0373-d92411f3,起跑启动至双脚离地双时间事件竞争、出口状态评优与预测归因分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0374-fe737fbf,起跑加速第一腾空与第一触地准备多层构型及双向边界闭合分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0375-cecf3fe5,起跑加速第一支撑几何转换点竞争、四路径状态重建、步速守恒归因与上游根因去重分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0376-2bcc381d,连续加速步状态转移、趋势模型竞争、突变/交替稳定性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0396-47ba439c,PAC 加药撬双泵 PLC 联锁、轮换与 FAT 交付,原文点名,,,codesys,yes,1/1,1.0
cn-all-remaining-0408-a8f2c013,多渠道订单ETL清洗、资金对账与经营日报复核,原文点名,,,微信小程序,yes,1/1,1.0
cn-all-remaining-0424-4587bf87,四机并联工业冷却水泵站变频改造的水力标定、电气容量、控制仿真、可靠性与全寿命周期优化,原文点名,,,scada,yes,1/1,1.0
cn-all-remaining-0455-f664e844,评估 NH3/Si 几何优化和 SCF 收敛,原文点名,,,cp2k,yes,1/1,1.0
cn-all-remaining-0456-20aab82a,量化 NH3 在 Si 表面的吸附几何演化,原文点名,,,cp2k,yes,1/1,1.0
cn-all-remaining-0458-9f20b0d5,审计 Cu/a-SiO2 双温模型输入和依赖,原文点名,,,lammps,yes,1/1,1.0
cn-all-remaining-0460-5d875d31,审计 Cu/a-SiO2 双温计算的运行稳定性,原文点名,,,lammps,yes,1/1,1.0
cn-all-remaining-0463-a8720d2c,审计粗糙界面谱热流工程的可复现性,原文点名,,,lammps,yes,1/1,1.0
cn-all-remaining-0464-f11fcc5a,核对 MaMiCo 配置与实际输出覆盖范围,原文点名,,,mamico,yes,1/1,1.0
cn-all-remaining-0465-6561609b,评估 MD 与 LBM 温度的耦合收敛,原文点名,,,mamico,yes,1/1,1.0
cn-all-remaining-0466-f1cc6fdb,审计 MD–LBM 耦合热流的单位换算,原文点名,,,mamico,yes,1/1,1.0
cn-all-remaining-0467-53eeb5e8,标准化 GaN/金刚石 NEMD 温度历史,原文点名,,,lammps,yes,1/1,1.0
cn-all-remaining-0475-6cd46667,Metro 州际公路交通流量预测,原文点名,,,uci.edu,yes,1/1,1.0
cn-all-remaining-0476-fb434d54,工业 SKAB 预测-残差时间戳级异常检测管道,原文点名,,,skab,yes,1/1,1.0
cn-all-remaining-0477-0fe64a0f,北京参考作物蒸散量(ET0)预测,原文点名,,,open-meteo,yes,1/1,1.0
cn-all-remaining-0478-c21c6715,钢板表面缺陷7分类,原文点名,,,openml,yes,1/1,1.0
cn-all-remaining-0481-7ab34177,NOAA 风暴事件月度灾损统计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0482-4ad1c775,风暴致死月度统计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0483-e7f016ec,风暴事件类型归类统计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0484-47ac327f,风暴系统(episode)月度统计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0496-fc8160a4,短跑连续步条件稳健残差、多模型嵌套验证与异常可识别性审计,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0497-f44c1602,短跑多指标稳健协方差、马氏距离贡献守恒与联合状态域外审计,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0498-e22b368f,短跑多关节整周期 MFPCA、训练折内函数标准化与模态稳定性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0499-f0b227f8,短跑三周期 Fourier 基函数压缩、阶数选择与跨频率/相位不变量分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0500-5a63c6f7,短跑周期曲线相位差异、试次内连续速度效应与功能混合模型可识别性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0515-6253a2c7,构建 EPA GHGRP California 2023 设施排放跨源审计产品,原文点名,,,epa ghgrp,yes,1/1,1.0
cn-all-remaining-0629-ce075e67,构建 MTA 地铁 GTFS 服务日、班次模式与几何一致性审计数据产品,原文点名,,,gtfs,yes,1/1,1.0
cn-all-remaining-0630-3d193fa5,构建 FDA Orange Book 专利、独占期与治疗等效跨库监管审计数据产品,原文点名,,,fda orange book,yes,1/1,1.0
cn-all-remaining-0631-ea4b7723,Hurricane Helene 跨 NHC、NOAA 与 FEMA 公共援助审计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0632-5b302678,构建 FAA Part 77 机场障碍物净空筛查与控制障碍物对账数据产品,原文点名,,,ecfr,yes,1/1,1.0
cn-all-remaining-0633-f8c6a3ac,构建 FAA 2608 仪表进近跑道就绪度与程序一致性审计产品,原文点名,,,faa nasr,yes,1/1,1.0
cn-all-remaining-0635-08f8465d,构建 FDA Orange Book 药品监管组合仓库与 Drugs@FDA 跨系统审计,原文点名,,,fda orange book,yes,1/1,1.0
cn-all-remaining-0636-316cb833,OMB 2024 Uniform Guidance 生效日法规变更控制审计,原文点名,,,ecfr,yes,1/1,1.0
cn-all-remaining-0640-8ed4408f,Build an NHC 2024 Atlantic official forecast and wind-radii verification audit,原文点名,,,atcf,yes,1/1,1.0
cn-all-remaining-0641-e0995661,构建 NOAA–USCG 旧金山湾助航标志海图发布就绪度对账审计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0643-75f76d95,构建纽约州活动桥法规运营日历与联邦—州资产对账数据产品,原文点名,,,national bridge inventory,yes,1/1,1.0
cn-all-remaining-0645-206c5b2d,重建 NOAA 纽约港 ENC 更新链并与 USCG 航标名录执行导航安全审计,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0648-a8828ee9,构建美国财政部 2025Q1 国债拍卖生命周期、定价与配售审计数据产品,原文点名,,,treasurydirect,yes,1/1,1.0
cn-all-remaining-0650-3d91eb5e,构建 BSEE 2024 海上设施事故、调查与检查执法连续性审计,原文点名,,,ecfr,yes,1/1,1.0
cn-all-remaining-0652-b9c7d500,构建 NOAA Hurricane Ian 潮位站风暴增水、垂直基准与洪水阈值审计产品,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0674-84436791,美国平面设计师职业市场与AI转型研究,原文点名,,,o*net,yes,1/1,1.0
cn-all-remaining-0692-1233fccb,美国航空航天工程师人才市场、薪酬与能力结构研究（2024-2034）,原文点名,,,bls occupational outlook handbook,yes,1/1,1.0
cn-all-remaining-0693-64f8726a,美国石油工程师就业、薪酬与技能结构行业研究,原文点名,,,o*net,yes,1/1,1.0
cn-all-remaining-0699-212ce97c,订单履约平台服务化架构评审底盘修订与渐进式迁移设计,原文点名,,,plantuml,yes,1/1,1.0
cn-all-remaining-0721-5993d63c,    多时相Sentinel-2冬小麦长势异常地块识别与风险核查    ,原文点名,,,sentinel-2,yes,1/1,1.0
cn-all-remaining-0723-215c4ee4,美国平面设计师用工市场、薪酬与技能结构研究,原文点名,,,bls occupational employment and wage statistics,yes,1/1,1.0
cn-all-remaining-0724-5140b215,美国机械工程师用工市场、薪酬与产业分布研究,原文点名,,,bls occupational employment and wage statistics,yes,1/1,1.0
cn-all-remaining-0729-3456fff7,美国微生物学家人才市场与岗位能力基准研究,原文点名,,,o*net,yes,1/1,1.0
cn-all-remaining-0744-480b57b9,证券投资专业人员行业结构、人才配置与能力发展研究,原文点名,,,中国证券业协会,yes,1/1,1.0
cn-all-remaining-0752-efc39390,16S动力电池CMU采样从板RevA问题定位与RevB硬件ECO整改验证,原文点名,,,kicad,yes,1/1,1.0
cn-all-remaining-0754-26345d25,真空熟制鸡胸肉冷藏腐败货架期建模与温度波动评估,原文点名,,,lims,yes,1/1,1.0
cn-all-remaining-0781-0439c6a6,Godot 游戏项目资源依赖审计与安全批量修复工具,原文点名,,,godot,yes,1/1,1.0
cn-all-remaining-0784-a74f0a42,10 kV工业园区馈线分时潮流与分布式光伏接入承载力评估,原文点名,,,scada,yes,1/1,1.0
cn-all-remaining-0840-777d7230,整数链复形同调群计算与 Smith 标准形审计,原文点名,,,matrix market,yes,1/1,1.0
cn-all-remaining-0845-a6a750c1,凤凰城高温阈值方法缺陷定位、历史复算与发布门槛核验,原文点名,,,noaa,yes,1/1,1.0
cn-all-remaining-0850-f0bd0a8c,美国口服直接抗凝药成人说明书关键用药条件结构化复核,原文点名,,,dailymed,yes,1/1,1.0
cn-all-remaining-0853-2e697bcb,美国平面设计师薪酬市场与技能需求研究（加州—得州）,原文点名,,,o*net,yes,1/1,1.0
cn-all-remaining-0860-94376395,NASA C-MAPSS FD001涡扇发动机RUL基线复核与算法准入,原文点名,,,nasa c-mapss,yes,1/1,1.0
cn-all-remaining-0863-d6bf7ae0,CISO 2021Q3 净负荷爬坡与负荷预测偏差复核,原文点名,,,eia-930,yes,1/1,1.0
cn-all-remaining-0867-2acdfc1e,商业车险责任险2007年准备金行业基准复核,原文点名,,,naic schedule p,yes,1/1,1.0
cn-all-remaining-0886-0f1b7dc8,    跨平台游戏资产预检与构建门禁工具开发    ,原文点名,,,unity,yes,1/1,1.0
cn-all-remaining-0898-45d332c5,匿名钻孔多元素化探迁移复核与复验优先级,原文点名,,,zenodo,yes,1/1,1.0
cn-all-remaining-0899-48762d98,旧金山湾区长期极端降水指标、趋势与三日暴雨事件评估,原文点名,,,noaa ghcn-daily,yes,1/1,1.0
cn-all-remaining-0903-fe643cd1,某装备制造园区 110 kV 电网夏大方式潮流校核与 N-1 无功优化,原文点名,,,scada,yes,1/1,1.0
cn-all-remaining-0969-6df0820b,电力账单核验对账与发布封板审计,原文点名,,,电网计费系统,yes,1/1,1.0
cn-all-remaining-0992-b521b79a,基于缩放肌骨模型与 IK 运动学的最大速度途中跑无量纲步态组织及速度闭合分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0993-789beed7,基于 IK 运动学与派生接触锚点的最大速度途中跑相邻步速度变化及步长—步频贡献分解,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0994-79906829,基于缩放肌骨模型几何的短跑腿长尺度归一及跨试次运动学离散检验,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0995-02bb9017,基于 IK—TRC 同步运动学的最大速度途中跑触地前摆动腿回收几何与模型尺度关联分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0997-7c74ee4d,基于无量纲运动学构念的途中跑记录内速度条件化接触—摆动技术组合分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0998-93dd6a17,基于预注册无量纲运动学特征的短跑步态策略确定性聚类与稳定性拒绝检验,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-0999-c1768da5,基于无量纲步长—步频—竖直振荡点云的途中跑局部可行边界与退化几何分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1003-9c1027c0,基于触地前足端任务空间匹配的途中跑髋膝踝关节构型多解与卡尺敏感性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1004-d73aa457,基于严格时序隔离与留一试次验证的途中跑早期摆动状态及触地准备预测分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1005-e06b5f6c,基于高采样 K 层内部参考与零相位抗混叠的短跑时空指标可辨识边界分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1006-ace7a744,基于 OpenSim 4.5 的短跑途中跑单步态周期下肢三节段仰角协变与分相协调重组分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1007-cbbd3d00,基于 OpenSim 4.5 的短跑途中跑单步态周期有效腿长—扫掠角状态环、滞回结构与周期间重复性分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1008-661e29af,基于 OpenSim 4.5 的短跑途中跑摆动期足尖净空轨迹、足部回收高度与末段接近边界分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1009-f8c1bb06,基于 OpenSim 4.5 的短跑途中跑触地准备期足段姿态、足端接近向量与转换时序分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1010-9e7d19d9,基于 OpenSim 4.5 的短跑途中跑触地准备期足端回拉—下降速度耦合、峰值时序与周期稳定性分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1011-9cd58d92,基于 OpenSim 4.5 的短跑途中跑摆动期足端轨迹曲率、回转结构与路径直接性分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1012-dc4ca80e,基于 OpenSim 4.5 的短跑途中跑髋—膝—踝解析运动链对足端速度的 Jacobian 贡献分解与闭合残差诊断,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1013-1c894eb2,基于 OpenSim 4.5 的短跑途中跑触地准备期多足部参考点定义敏感性、事件一致性与结论稳健性分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1014-8fb09ede,基于 OpenSim 4.5 的短跑途中跑触地前后胫骨倾角—足段姿态—足端位置联合状态迁移与越零时序分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1015-c335be65,基于 OpenSim 4.5 的短跑途中跑双腿剪刀式交换的膝—踝—足多层级越零时序与任务空间几何分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1016-2f43b66f,基于OpenSim 4.5的短跑连续步躯干—骨盆—腰骶三层姿态协调、相位耦合与表示一致性分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1017-178c3b2b,基于OpenSim 4.5的短跑连续步头—颈—躯干双定义姿态波动、限位占用与敏感性分析,原文点名,,,OpenSim,yes,1/1,1.0
cn-all-remaining-1018-56796b62,基于OpenSim 4.5的短跑连续步髋—膝—踝方向性角速度峰序、时距与重复性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1019-46dfd4ff,基于OpenSim 4.5的短跑连续步大腿—小腿相位路径、方向状态转换与拓扑重复性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1020-22cf57f2,基于OpenSim 4.5的短跑连续步骨盆前进—竖直振荡耦合、轨迹闭环与表示一致性分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1021-1a5aac7b,基于OpenSim 4.5的短跑连续步上下肢对侧反向旋转、时滞结构与同侧对照分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1022-838b3c36,基于OpenSim 4.5的短跑连续步左右肢幅度—时序配对、非交替拒绝与不对称象限分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1023-40863b44,基于OpenSim 4.5的短跑连续周期分段配准、多通道波形距离与代表周期分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1024-e0d5ca83,基于OpenSim 4.5的短跑连续周期侧别中心化序列稳健趋势、早晚差、质量混杂与单变点边界分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1025-40f44bd5,基于OpenSim 4.5的短跑连续步下一同侧代理接触起始构型的分组嵌套 Ridge 预测、双基线比较与特征消融分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1036-190a37ec,生物力学多模态数据包的源文件溯源、分层 SHA-256 证据链与完整性审计,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1037-e0ff9cc4,人体生物力学模型的字节—拓扑—参数三级重复性判别与试次绑定分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1038-e267339a,人体运动学数据的单位、坐标语义、代理力轴与双侧一致性诊断,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1039-fc34876b,生物力学 K/E/D 分层证据体系下二十类科学主张的可支持性与禁止推断边界分析,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1040-7b076b3a,多模态人体运动数据面向八类生物力学构念的逐任务分析资格与降级门控,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1043-18f78780,生物力学模型派生动力学产物的上下文完整性、有效步数与十二类分析请求拒绝边界,原文点名,,,opensim,yes,1/1,1.0
cn-all-remaining-1044-4d51104f,缺失模态生物力学数据面向十二类分析请求的可挽救性分级与禁止跨记录补全审计,原文点名,,,opensim,yes,1/1,1.0
